id,created_at,text
1241073892199927814,Fri Mar 20 18:47:28 +0000 2020,"Für alle. die noch nicht verstanden haben, wie ernst das Thema Corona ist:

Großbritannien schließt alle Pubs!

#Covid_19 #Coronakrise"
1241073940568715269,Fri Mar 20 18:47:40 +0000 2020,"Auch in GB wurde durch die Regierung für Einkommen bis 2500 Pfund eine Lohnersatzleistung von 80 % angekündigt, um Beschäftigte in d. #Coronakrise abzusichern.

@dgb_news u. Gewerkschaften zum #Kurzarbeitergeld -Entwurf des @BMAS_Bund: 
60 % sind zu wenig!https://t.co/ILeS7pdomI"
1241073941852061700,Fri Mar 20 18:47:40 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen – jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/9PJhOfMY0n via @campact
1241073963301732353,Fri Mar 20 18:47:45 +0000 2020,"Wow. Auch in Krisen gibt es überall gutes, über das es zu berichten gilt!"
1241073967525507073,Fri Mar 20 18:47:46 +0000 2020,"Der Mensch...
Brechen Menschen in Aachen ein Auto auf und klauen Toilettenpapier aus dem geparkten Fahrzeug...
Da lernt man ""Menschen"" mal richtig kennen..
Und wir leben in solch einer Welt...
Da koch ich doch lieber
#Coronakrise #wirbleibenzuhause #Covid_19 #COVID19 #StayAtHome"
1241073974756478982,Fri Mar 20 18:47:48 +0000 2020,"Ich habe heute Kamera, Verstärker und Lieblingsgitarre verkauft und ja, geweint dabei. Aber zumindest muss ich jetzt keine Zwangsvollstreckung mehr durch die Krankenkasse fürchten. Kurzarbeitsgeld reicht nichtmal für die Miete.

#Coronakrise #Freelancerleben"
1241073986919940098,Fri Mar 20 18:47:51 +0000 2020,"Übernehmt die strategisch notwendigen Konzerne und Banken und lasst die Beschäftigten ran! Sie sind die Experten und können es besser als die Manager! Entschädigung nur bei erwiesener Bedürftigkeit! (2/2)
#Sozialismus #Covid_19 #Coronakrise #coronavirus
👉https://t.co/BJoKpbj8D4"
1241073990669606912,Fri Mar 20 18:47:52 +0000 2020,"#Amazon du Stück Scheiße:
https://t.co/tdnoPdUmIL
#Coronakrise #COVID19de #Covid_19"
1241074011532075009,Fri Mar 20 18:47:57 +0000 2020,Noch drei Tage - dann wird dem 🦠 wieder anlog und digital in den Hintern getreten. #Stubenarrest #SomethingBetter #Coronakrise 💪🏻 https://t.co/aogggNNPo8
1241074037381619712,Fri Mar 20 18:48:03 +0000 2020,"Noch mal zum Mitschreiben:

#Klopapier, ein ""Wertgegenstand"".

WAS STIMMT MIT EUCH NICHT?!

#Covid_19 #Coronakrise"
1241074059238047744,Fri Mar 20 18:48:08 +0000 2020,So ein Blödsinn.Aber für Leute wie sie gibt es ja Corona-Partys.Bitte tragen sie immer eine Info bei sich das wir auf Behandlung im Infektionsfall verzichten sollen.Nur das wir auch ja ihre Freiheit auf unbegrenzte Dummheit auch wirklich Respektieren können #Ausgangssperre
1241074101084737539,Fri Mar 20 18:48:18 +0000 2020,"Hamsterkäufe 🐹 sind nicht notwendig, es ist genug für alle da! #Coronakrise https://t.co/omrGkfWBfr"
1241074110559641600,Fri Mar 20 18:48:20 +0000 2020,"Das ist die AfD! Eine Partei zum Kotzen!
Eine AfD-Nazi Partei,
die Hass, Rassismuss und Volksverhetzung betreibt!
Das sind die Wegbereiter der Rechten Mörder!
Einem Höcke, und Helfer, die die Demokratie stürzen wollen!
Lügner und Überstudierte Dummköpfe.
Keine AfD-Nazis in D"
1241074115206881280,Fri Mar 20 18:48:21 +0000 2020,Heute gab es in #Berlin den ersten #COVID19 Toten. Der 95-jährige Mann mit schweren Grunderkrankungen ist heute gestorben. #Berlin #Coronakrise
1241074118587568131,Fri Mar 20 18:48:22 +0000 2020,"EU-Kommission schlägt vor, eine generelle Ausnahmeregelung vom Stabilitäts- und Wachstumspakt #SGP wegen der #Coronakrise zu machen."
1241074130952302594,Fri Mar 20 18:48:25 +0000 2020,"Alle feiern Angela Merkel wegen ihre fabelhaften Ansprache im TV.
Ich bin wohl die Einzige, die mal wieder maßlos enttäuscht ist.
#Merkel reagiert mal wieder zu lasch. Zu lahm. Viel zu spät mit überfälligen Maßnahmen.

#Covid_19 #Coronakrise #corona #COVID2019"
1241074141484265473,Fri Mar 20 18:48:28 +0000 2020,#Coronakrise: Radio- Interview zum Aufruf der Pflegefachkräfte an Jens Spahn. Reinhören lohnt. #Radio #Coronavirus #Deutschland #Gesundheitspolitik #Spahn
1241074163886030852,Fri Mar 20 18:48:33 +0000 2020,"Theoretisch gute Idee, aber praktisch haben wir sicher nicht die dafür erforderliche Menge an Schutzmasken?"
1241074171280592898,Fri Mar 20 18:48:35 +0000 2020,Bild hin oder her.. Aber das Video ist echt emotional :( shout-out an #Bosselmann ♥
1241074171985223681,Fri Mar 20 18:48:35 +0000 2020,Titten gegen die Langeweile der häuslichen Isolation Mädels macht den Jungs eine Freude und twittert eure Bilder einfach darunter mit dem hashtag und #quarantittiesgermany #quarantitties #corona #Coronakrise https://t.co/VqGiSeOcIp
1241074176758251521,Fri Mar 20 18:48:36 +0000 2020,"WARUM sind unsere Ärzte so schlecht ausgestattet? Der Chef der Kassenärzte: „Die Bundesregierung wollte helfen, doch nichts ist gekommen. Nicht eine einzige Maske. Wenn uns die Schutzausrüstung ausgeht, sind wir am Ende.“ #coronavirus #Coronakrise https://t.co/iAKVgjoUnB"
1241074179090366466,Fri Mar 20 18:48:36 +0000 2020,"Dinge, die nach der #Coronakrise so bleiben dürfen:  

🍸Digitaler (Video)Mädelsabend
🍔 Digitaler Lunch - mit euch?
🍀 Sich „Bleibt gesund“ wünschen 
🧞‍♂️Digitales Yoga mit @franziskript, @LenaRogl und @froileinmueller etc.

Und wie meistert ihr #wirbleibenzuhause? #StayAtHome"
1241074249059704833,Fri Mar 20 18:48:53 +0000 2020,"Für alle, die unter dem rücksichtslosen Verhalten von 🐹 „Hamster“-Käufern leiden und deshalb zu Alternativen greifen mussten... 🙈"
1241074253056876544,Fri Mar 20 18:48:54 +0000 2020,"Allgemeinverfügung der Landeshauptstadt #Dresden über Ausgangsbeschränkungen sowie über die
Einschränkung der Besuchsrechte in Krankenhäusern und vergleichbaren Einrichtungen zur Eindämmung der
Verbreitung des Corona-Virus 

#Ausgangssperre #Coronakrise 

https://t.co/L9EUFDSnrq"
1241074255112146946,Fri Mar 20 18:48:55 +0000 2020,"Meine Mama hat gesagt, dass wir in Zeiten wie diesen neue Balladen brauchen. Deshalb hab ich eine geschrieben. Über Klopapier, das Leben und Glück. 

 #Ausgangssperre  #Covid_19 #Coronakrise 

(man muss es leider anklicken)

https://t.co/tkhXb0Ed1d"
1241074271612477441,Fri Mar 20 18:48:59 +0000 2020,"2019:
Junge Menschen versammeln sich auf der Straße und beklagen den Egoismus der Alten. #FridayForFuture 

2020:
Junge Menschen versammeln sich auf der Straße und sind so egoistisch wie die Alten. #Coronakrise"
1241074302809714689,Fri Mar 20 18:49:06 +0000 2020,„Habe ja schon länger kein Klopapier mehr gesehen.“ Kontext. So wichtig. #coronakrise #Hamsterkaeufe
1241074331142291456,Fri Mar 20 18:49:13 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/PIbRYB5kec via @campact
1241074367393660928,Fri Mar 20 18:49:21 +0000 2020,"Ich hätte nie gedacht, dass ich mit dem @RegSprecher zu 100% einer Meinung bin. Aber das hier - genau so siehts aus! Danke!
#Coronakrise #BleibtZuhause"
1241074494648836096,Fri Mar 20 18:49:52 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/TQr2Q0E8gY via @campact
1241074500374069248,Fri Mar 20 18:49:53 +0000 2020,"Kann mir mal einer sagen, warum die Leute alle wie wild Mehl kaufen!? Die meisten wissen doch garnicht mehr, wie man ein Brot backt ? #hamsterkauf #Coronakrise #Covid_19 #BleibtZuhause #corona"
1241074515960115202,Fri Mar 20 18:49:57 +0000 2020,Unpopuläre (?) Meinung: der #Bundesrat geht bisher einer Demokratie würdig und adäquat mit der #Coronakrise um 💪
1241074524126355457,Fri Mar 20 18:49:59 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/kCzajOCGP4 via @campact
1241074524419997697,Fri Mar 20 18:49:59 +0000 2020,"Ich erkläre Lemon Tree zur Hymne der #Coronakrise 
ISOLATION ITS NOT GOOD FOR ME 🍋🍋🍋🍋🍋

https://t.co/vOyg5va32D"
1241074527540568066,Fri Mar 20 18:50:00 +0000 2020,"Nur so ein Gedanke: Wie wäre es, wenn wir allen, die sich weiterhin nicht an die Schutzmaßnahmen halten, einfach das #Klopapier konfiszieren?
#Coronakrise #Coronavirus #Deutschland #StayHome #dankeandiesystemrelevanten"
1241074528299573249,Fri Mar 20 18:50:00 +0000 2020,"Corona-Mythos enttarnt: #MarkusSöder hat in seiner PK von #Coronapartys und über Jugendliche gesprochen, die ältere Mitbürger anhusten und dabei ""Corona"" rufen. Doch erkranken junge Menschen auch an #Covid_19?  #Coronakrise https://t.co/MkYKNekguh"
1241074532561141765,Fri Mar 20 18:50:01 +0000 2020,"Ich hätte nie gedacht, dass ich mit dem @RegSprecher mal zu 100% einer Meinung bin. Aber das hier - genau so siehts aus! Danke!
#Coronakrise #BleibtZuhause"
1241074541343977472,Fri Mar 20 18:50:03 +0000 2020,@SturmDaniel @welt #coronavirus #Coronakrise Ihr deutschen #Propaganda-Clowns seid am Ende! Sucht euch einen anständigen Job. https://t.co/eolvZfYI6j #TheStormIsHere
1241074577016532992,Fri Mar 20 18:50:11 +0000 2020,Nicht Sarg:Urne  weil alle verbrannt werden müssen... Seuchengefahr
1241074599598657541,Fri Mar 20 18:50:17 +0000 2020,".. und bringt es deutlich auf den Punkt: #Handwerk &amp; #Handel brauchen dringend Subventionen, die nicht zurück zu zahlen sind und auch Banken sind jetzt in der Pflicht! #COVID19"
1241074600622071808,Fri Mar 20 18:50:17 +0000 2020,Ist @Vapiano noch zu retten?Die Chefin gibt Antworten. @BILD #Vapiano #Coronakrise  https://t.co/wONwGoWoIw
1241074618741460993,Fri Mar 20 18:50:21 +0000 2020,Absolut! Was uns die #Coronakrise lehrt und aufzeigt....
1241074640958763008,Fri Mar 20 18:50:27 +0000 2020,@MCassalette Mit extra breiter Überholspur! #söder #Coronakrise #laschetimrückspiegel
1241074697346916353,Fri Mar 20 18:50:40 +0000 2020,"Wenn der Ansatz nur durchgeführt werden würde, da kommen bestimmt wieder die GRÜNEN, LINKEN und sonstigen GUTMENSCHEN mit irgendwelchen fadenscheinigen Argumenten, warum es so nicht gehen kann!"
1241074702929584128,Fri Mar 20 18:50:41 +0000 2020,Gibt es eigentlich schon einen Schwarzmarkt für Toilettenpapier und Nudeln? #Coronakrise
1241074712874233856,Fri Mar 20 18:50:44 +0000 2020,#tvtipp ohne #Coronakrise Das #Universum - #Supernovae Heute 21:00 ZDFinfo
1241074725926862851,Fri Mar 20 18:50:47 +0000 2020,Hier mein täglicher Videolagebericht für den @Landkreis_Leer. #coronavirus #Covid_19 #Coronakrise
1241074754175582210,Fri Mar 20 18:50:54 +0000 2020,2 Wunderbare Argumente zuhaus zu bleiben 😍 bleibt alle schön gesund ihr Süßen und beteiligt euch lieber an der #quarantittiesgermany #quarantitties  #Covid_19 #Coronakrise https://t.co/5EzINEB7xH
1241074790045286402,Fri Mar 20 18:51:02 +0000 2020,"""ARD extra"" über die derzeitige Lage in der #Coronakrise – direkt nach der @tagesschau um 20:15 Uhr im Ersten: https://t.co/ck83ZEuD9O"
1241074791622344711,Fri Mar 20 18:51:03 +0000 2020,"Herzzerreißender Aufruf 💔 Bitte unterstützt eure lokalen Bäcker! Wir brauchen sie, sie brauchen uns. #Bosselmann #Hannover #Coronakrise"
1241074848119631872,Fri Mar 20 18:51:16 +0000 2020,"Bono hat einen neuen Song komponiert 😑
#coronavirus #wirbleibenzuhause #Ausgangssperre #Covid_19 #Coronakrise"
1241074855316987911,Fri Mar 20 18:51:18 +0000 2020,#Corona-Pandemie: Solidaritäts- und Dankesklatschen in #Gelsenkirchen https://t.co/L1dt2TI2RA | #Coronakrise #Covid_19 https://t.co/0CyrT0BZDx
1241074862376042497,Fri Mar 20 18:51:19 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen – jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/yVUOOOm3KH via @campact
1241074863210672128,Fri Mar 20 18:51:20 +0000 2020,"In #Deutschland ist immer noch keine Änderung des Trends zu erkennen. Hingegen in #Italien hilft der #Lockdown.

#Coronakrise 

Der Abstand zu Italien verkürzt sich von 17,9 auf 17,8 Tage.

Todesfälle um einen höher als Hervorgesagt. Wie ein Uhrwerk.
https://t.co/ILZQiiiAxJ https://t.co/7tU4BUUCZM"
1241074867484659712,Fri Mar 20 18:51:21 +0000 2020,"Noch bis Samstag morgen 8 Uhr möchte Bandcamp die Künstler*innen in der schwierigen Krise unterstützen. Die Einnahmen durch Käufe gehen direkt an die Künstler*innen und Labels.

#coronakrise #bandcamp #supportbands #supportmusicians https://t.co/j7JF8tKoBM"
1241074879195238400,Fri Mar 20 18:51:23 +0000 2020,"Für die Ökos unter Euch
#Coronakrise
#Klopapiergate
https://t.co/uY09LE4vU3"
1241074914834231296,Fri Mar 20 18:51:32 +0000 2020,"In den USA sind 40% der Patienten die ins Krankenhaus MUSSTEN zwischen 20 + 54J.!
NIEMAND sollte sich ZU sicher fühlen!
Befolgt die Empfehlungen sonst werden Befehle draus! Zum Schutze ALLER!"
1241075003715698689,Fri Mar 20 18:51:53 +0000 2020,"@jensspahn @Markus_Soeder
@HBraun @ArminLaschet @akk #COVID19de #coronavirus
#COVID2019de #Coronakrise
Mit ca. 20.000 Infizierten ist D Nr. 4 weltweit! 
Welcher Landesfürst jetzt keine Ausgangssperre a la Bayern verhängt, gehört samt Kanzlerin vom Hof gejagt!"
1241075055276277760,Fri Mar 20 18:52:05 +0000 2020,Super Aktion! 👍 #COVID19de #coronavirus #Coronakrise #Zusammenhalt #Unterstützung #gemeinsamgehtalles
1241075059789365249,Fri Mar 20 18:52:06 +0000 2020,Laut https://t.co/SJyzNY3o1r liegt Deutschland momentan weltweit auf Platz 2 der Liste mit akut erkrankten Menschen mit 19427 Fällen. Davor liegt nur noch Italien mit 38459. #coronavirus #coronavirusde #coronavirusdeutschland #COVID19de #Coronakrise  https://t.co/QV0fjOBYwl
1241075078714064901,Fri Mar 20 18:52:11 +0000 2020,"Wir müssen jetzt zusammenstehen. Nur mit Abstand.

#Coronakrise"
1241075094744678401,Fri Mar 20 18:52:15 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen - jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/A9gH4aKJSo via @campact
1241075101564645377,Fri Mar 20 18:52:16 +0000 2020,"Eigentlich wollte ich jetzt noch in den Supermarkt, aber ich verzichte. Das erspart mir die #Coronakrise - Abenddepression. Lieber schaue ich mir dieses YouTube-Video ein fünftes Mal an. #CoronaVirusUpdate https://t.co/swkHmQRTi7"
1241075101879197696,Fri Mar 20 18:52:17 +0000 2020,"Die Klinikpersonal hat merh als abendlichen Applaus auf dem Balkon verdient!
👊👊👊"
1241075169025761280,Fri Mar 20 18:52:33 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen – jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/T0rz8JY30e via @campact
1241075190261579782,Fri Mar 20 18:52:38 +0000 2020,"@_lnnen_WT @Kassandra_1909 Wenn über Berlin in Zeiten der #Coronakrise berichtet wird, zeigen sie immer nur Bilder aus Edel- Mitte oder dem Prenzlauer Berg. 
Niemals Mal berichtet einer aus Neukölln, der Sonnenallee, vom Hermannplatz.
Oder vom Kottbusser Tor in Kreuzberg, vom Leopoldplatz im Wedding. 🙄😷"
1241075207957291010,Fri Mar 20 18:52:42 +0000 2020,"Wie ein Fels in wilder Brandung,
der mit uns den Wellen trotzt. 
Ja so ist die Fortuna - und sie wird niemals untergehn! 🎵🧡✊🏾

#F95 #SolidaritätIstUnsereWaffe 
#OneTeamOneFamily #CoronaHilfe #StrongerTogether #StayAtHome #Covid_19 #CoronaCrisis #Coronakrise https://t.co/Xc0nTECmqX"
1241075221945364482,Fri Mar 20 18:52:45 +0000 2020,"Kein schöner Land in dieser Zeit. (Claude Monet, 1871) #Coronakrise #COVID19 #Covid_19 https://t.co/3ZOg5dztMl"
1241075240106631168,Fri Mar 20 18:52:49 +0000 2020,"In Hilden wurde ein Corona-Schnelltest (nur für professionelle Anwender!) entwickelt, der nach einer Stunde das Ergebnis liefert. #Coronakrise

https://t.co/epy8FlfgIC"
1241075265003978753,Fri Mar 20 18:52:55 +0000 2020,"Menschen, die gezielt Falschinformationen verbreiten finde ich zum Kotzen!!! Aber nicht mal euch wünsche ich, dass ihr krank werdet, weil ich kein egoistischer ARSCH bin!
#Coronakrise #AusgangsSperreJetzt #Ausgangssperre #BleibtzuHause #WirBleibenZuHause  https://t.co/w4sz2vHtg4"
1241075300160679941,Fri Mar 20 18:53:04 +0000 2020,"#Immobilien Crowdfunding Literatur: https://t.co/KL6LXDvBIC
News: https://t.co/jHZplEaBbb Lustige Fußmatten: https://t.co/85DrMyf51I SocialMedia Management: https://t.co/vf2G5FDqGz thx² @RA_Hillebrand #künstler #coronakrise"
1241075313431515145,Fri Mar 20 18:53:07 +0000 2020,RYs T A G E S B L A T T wurde gerade veröffentlicht! https://t.co/HbXLjKDQum #coronakrise #hessen
1241075317495738379,Fri Mar 20 18:53:08 +0000 2020,"Petition: #CoronaVirus Kostenlose Behandlung weltweit!
Die Pharmaindustrie will Impfstoffe teuer verkaufen! :(
https://t.co/U0ot04S603
✍️👍♻️
#SoliKlick #Petitionen #Verbraucherschutz #Krankheit #CoViD19 #Medikamente #Impfung #Medizin #Profitgier #CoronaKrise #KonzernMacht"
1241075320561766400,Fri Mar 20 18:53:09 +0000 2020,Auswirkungen der #Coronakrise auf den #Klimaschutz https://t.co/SlCeqjMx7c
1241075328367411202,Fri Mar 20 18:53:11 +0000 2020,"Wegen Corona: Immer mehr Berliner Kokstaxi-Fahrer im Minivan unterwegs. 

#zweimeterabstand 
#Coronakrise #Corona #COVID19 #coronavirus"
1241075348399366144,Fri Mar 20 18:53:15 +0000 2020,"@turkishrose2 Und wer glaubt schon alles zu kennen
😜🤣😜🤣😜
https://t.co/NnAsakL7yC"
1241075351683502080,Fri Mar 20 18:53:16 +0000 2020,"Da ich ab heute offiziell zuhause bin gibt es hier mal ein kleines #coronatagebuch 
Auch um mir meine Langeweile zu vertreiben ⬇️⬇️⬇️

#coronavirus #Covid_19 #Coronakrise https://t.co/tjH0PnbPfw"
1241075361900900352,Fri Mar 20 18:53:18 +0000 2020,"#eilmeldung TRUMP SCHLIESST ALLE GRENZEN VON DER USA.
PRESSEKONFERENZ LÄUFT.#AusgangsSperreJetzt #wirbleibenzuhause #Coronakrise https://t.co/mKOiwbmAOx"
1241075370272731140,Fri Mar 20 18:53:20 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen – jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/vPSLkyQivV via @campact
1241075370461401088,Fri Mar 20 18:53:21 +0000 2020,Das Klinikpersonal leistet Übermenschliches in der #Coronakrise. Ärzt*innen und Pfleger*innen verdienen mehr als warme Worte. @jensspahn muss für einen Gehaltszuschlag sorgen – jetzt Appell unterzeichnen. #Covid_19 #Corona https://t.co/rOo4Co6DRO via @campact
1241075386349490179,Fri Mar 20 18:53:24 +0000 2020,Vertrauen Sie @JensSpahn? #Coronakrise
1241075411175575556,Fri Mar 20 18:53:30 +0000 2020,"Es gibt schon etliche, die wieder gesund sind. Wenn die tatsächlich immun sind, wie @c_drosten sagt, dann könnte man mit denen eine kleine Truppe aufbauen, die für andere einkaufen geht. #Coronakrise #corona"
1241075434407841796,Fri Mar 20 18:53:36 +0000 2020,"Wenn die Sonne tief genug steht, werfen selbst Zwerge einen riesigen Schatten... 
#coronakrise #COVID19de @jensspahn @cducsubt"
1241075459569434625,Fri Mar 20 18:53:42 +0000 2020,"Und hier noch Statements von Gerhard #Bosselmann und Wirtschaftsminister @althusmann nach ihrem Treffen in #Hannover.
@hannover #Bäckerei #Coronakrise #Coronavirus #Niedersachsen https://t.co/mmC12kRgv9"
1241075462274777089,Fri Mar 20 18:53:42 +0000 2020,"Die angekündigten Wirtschaftshilfen sind keine wirkliche Lösung. Bürgschaften und Darlehen bedeuten nur eins: Verschuldung der Unternehmen.
#CoronaInfoCH @SRF @ParmelinG @uelimaurer @kanton_bern"
1241075470596259845,Fri Mar 20 18:53:44 +0000 2020,Und dann sowas! https://t.co/FSSzVgZ1Dc
1241075472714391553,Fri Mar 20 18:53:45 +0000 2020,"Livestream mit unser #PodcastShow ""zeig mir deins, ich zeig dir meins"" ab 20 uhr auf https://t.co/haxEa1lDNW 

#Coronakrise #StayHome #BleibtZuhause #COVID19de #coronade #coronaContent https://t.co/PdlOxGjHUu"
1241075474023034881,Fri Mar 20 18:53:45 +0000 2020,In den vergangenen 24 Stunden sind in Italien 627 Menschen gestorben. 😔 #coronavirus #StayAtHome #Coronakrise
1241075486970740747,Fri Mar 20 18:53:48 +0000 2020,Die Europäische Union hält #Italien den Rücken frei. #Coronakrise #COVID19
1241075496982634496,Fri Mar 20 18:53:51 +0000 2020,"Die Corona-Krise bedroht die kulturelle Landschaft #Brandenburg|s. Unsere kulturpol. Sprecherin @isabellevandre hat einen Drei-Punkte-Plan mit Soforthilfen für Kulturschaffende, Künstler*innen und Vereine entworfen: https://t.co/LC73Aoi1TJ
#Coronakrise #linke https://t.co/2jwFWaVjk1"
1241075500266774537,Fri Mar 20 18:53:51 +0000 2020,"Glückwunsch, wir haben den dümmsten Tweet des Tages gefunden!
Scheiß auf den Holocaust, denn wir dürfen jetzt nicht mehr im Park Party machen."
1241075569468624899,Fri Mar 20 18:54:08 +0000 2020,Der zutiefst menschenverachtende Zynismus der linksgrünen Ideologen. #Gruene #Linke #Coronakrise
1241075587487334402,Fri Mar 20 18:54:12 +0000 2020,"In #Deutschland fehlen Testsets, Gesichtsmasken, Beatmungsgeräte also alles was man in Zeiten der #Coronakrise benötigt. Und wer hat das Zeug kürzlich Tonnenweise nach #China verschenkt? Klein, unwichtig und von der #SPD na wer wars?  https://t.co/ynAmvgM49Y"
1241075588800155649,Fri Mar 20 18:54:13 +0000 2020,"@tagesschau Aber wir können die #CoronaKrise nicht aussitzen.
#COVID19 fördert Fremdenfeindlichkeit. Und Grenzen lassen sich nicht ganz dicht machen, Migrantenunterkünfte sind Krisengebiete ... #Suhl
#EU-Konzept zur Begrenzung der #Einwanderung &gt; https://t.co/NvyWZp9JAl &lt;
#Migrationskrise"
1241075590389739520,Fri Mar 20 18:54:13 +0000 2020,"Ich habe auch in der ersten Tagen, als mir klar wurde es kehrt keine Vernunft ein und viele pfiffen auf #BleibtZuhause, geschrieben das ich eine #Ausgangssperre befürworte.

Das revidiere ich, ich habe mich von meinen eigenen Ängsten leiten lassen. 

#coronakrise"
1241075684619038724,Fri Mar 20 18:54:35 +0000 2020,",;;. Die Tresore der #Bundesbank sind gut gefüllt ...

Wegen hoher Nachfrage: Einzelne Banken begrenzen Bargeldausgabe, berichtet die F.A.Z. ¹ 

Einfach mal 50-100 Tausend Euro abheben - nicht alltäglich...

#Banking #Finance #Coronakrise

ℹ️ ¹ https://t.co/wU6N6GrvD6 via @faznet"
1241075725085655047,Fri Mar 20 18:54:45 +0000 2020,"Ministerpräsident Söder hat bei @BR24 die Notwendigkeit der Ausgangsbeschränkungen gut erklärt. Nun kommt es darauf an, dass wir alle in Bayern solidarisch zum Erfolg der Maßnahmen beitragen und gleichzeitig Vorsorge für die Zeit danach tragen. #testing #Coronakrise"
1241075737093947393,Fri Mar 20 18:54:48 +0000 2020,"Herzzerreißender Aufruf 💔 Unterstützt bitte eure lokalen Bäcker! Sie brauchen uns, wir brauchen sie. 
#Bosselmann #Hannover #Coronakrise https://t.co/DUDCjTmUXC"
1241075754391285771,Fri Mar 20 18:54:52 +0000 2020,Mehr gibt es dieser Tage nicht zu sagen - sehr bewegende Worte #Coronakrise #Mittelstand #Wirtschaftskrise  https://t.co/PrqVaRKm8y
1241075813006573569,Fri Mar 20 18:55:06 +0000 2020,"Ich freue mich schon dabei zu sein, es gibt so viele unglaublich tolle Projekte! Helfende Koordinieren, E-Learning, Wirtschaftshilfe, #SocialDistancing, Ideen für Altersheime, Learnings aus der #Coronakrise filtern..."
1241075902982885378,Fri Mar 20 18:55:28 +0000 2020,"Wird es in Zukunft eine Veränderung im Gebrauch von Sprichwörtern geben? Wird es dann nicht mehr heißen, etwas verkauft sich ""wie geschnitten Brot""  sondern... ""wie Klopapier""?
.
.
.
#hamsterkauf #hamsterkäufe #COVID19 #COVID2019de #coronavirus #Coronakrise #allebeklopptgeworden"
1241075943776673792,Fri Mar 20 18:55:37 +0000 2020,"@lidl @REWE_Supermarkt 

Was haltet Ihr davon, wenn Ihr für Eure Kunden die Möglichkeit schafft, ihre Pfandbons den Geschäften und Selbstständigen zu spenden, die durch die #Coronakrise jetzt vor dem Aus stehen? 

Ich wäre dabei 👍🏻

#gemeinsamgegendiekrise"
1241076001918124041,Fri Mar 20 18:55:51 +0000 2020,25% Soli auf die GEZ wäne ein tolles statement von den Millionären @ClausKleber @dunjahayali #Buhrow   Seid solidarisch !!
1241076015184650246,Fri Mar 20 18:55:54 +0000 2020,"sag mal @higgsmag @SGruninger @pwa_zurich ... - sind das #Fake bilder vom #CoronaVirus?
- macht mal #WissenschaftsJournalismus dran -  #CoronaINFOch @SRF @srfnews @BAG_OFSP_UFSP @florianinhauser https://t.co/ER4iLKkGgg"
1241076088727625729,Fri Mar 20 18:56:12 +0000 2020,"Sind eigentlich diejenigen,die wegen der #Coronakrise panisch #hamstern,die gleichen,die #Flüchtlingen sagen,sie sollen mal schon in ihren zerstörten Heimatländern bleiben oder in den überfüllten Camps?
#Moria #Lesbos  #fluechtlingskrise"
1241076105353854978,Fri Mar 20 18:56:16 +0000 2020,@Hallo_Rollo Dieses Land ist stark genug um das zu überstehen. Die Mehrheit der Bevölkerung und Politiker treffen vernünftige Entscheidungen. Ich wäre jetzt nirgendwo lieber als hier. #Covid_19 #Coronakrise #wirbleibenzuhause #COVID19
1241076155198967809,Fri Mar 20 18:56:28 +0000 2020,"""Wir müssen eine Gemeinschaft bleiben"". Niedersachsens MP @stephanweil mit einer eindringlichen Videobotschaftschaft auf @nwzonline. #coronavirus"
1241076178334736386,Fri Mar 20 18:56:33 +0000 2020,"War nicht mal die Rede von gesundem Menschenverstand?
Unsinnige Regelung im @KantonLuzern.
#Coronavirus #CoronaInfoCH https://t.co/tIYxGecPRI"
